match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.295,1,5,33,0,0,2,2,3,4,2,2,1,16,17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.822,56.167,16,3,0,0,0,291,73.24812687310461,71.5,0.9152678911067836,0.8997271253745699
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.3108333333333333,1,5,34,0,0,2,2,4,4,2,1,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.893,6.767,1,1,0,0,0,291,70.5,74.74812687310461,0.9107437000219636,0.8943843409644076
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.3161111111111111,1,5,35,0,0,2,2,4,5,2,2,2,16,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.127,2.969,1,1,0,0,0,291,70.5,82.38188941012068,0.9092364450907486,0.8926047514666903
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.35027777777777774,1,6,36,0,0,2,3,0,0,1,1,1,17,19,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.164,9.773,3,0,0,0,1,292,74.24812687310461,78.5,0.8994893081212421,0.8811013821147294
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.3561111111111111,1,6,37,0,0,2,3,1,0,1,1,1,18,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.032,6.982,3,4,0,0,0,292,77.48505975812301,78.5,0.8978270366882326,0.8791404908469012
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.3619444444444444,1,6,38,0,0,2,3,2,0,1,1,1,19,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.013,22.848,7,2,0,0,0,292,80.69982651304932,78.5,0.896165335653735,0.8771805423355679
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.3697222222222222,1,6,39,0,0,2,3,3,0,1,2,1,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.735,2.599,1,0,0,1,0,292,87.60906756032159,78.5,0.8939506372464042,0.8745687697815443
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.38055555555555554,1,7,40,0,0,3,3,0,0,2,1,2,20,20,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.315,14.64,5,1,0,0,1,293,79.5,82.54812687310461,0.8908676359632296,0.8709338466850137
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.3875,1,7,41,0,0,3,3,0,1,2,1,2,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.211,12.281,3,3,0,0,0,293,79.5,84.98505975812301,0.8888924530207838,0.8686055843803375
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.3930555555555556,1,7,42,0,0,3,3,0,2,2,1,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.739,9.582,1,1,0,0,0,293,79.5,88.19982651304932,0.8873129376540948,0.8667440163774329
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.3983333333333334,1,7,43,0,0,3,3,0,3,2,1,2,20,23,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737,1.087,1,0,1,1,0,293,79.5,96.8590675603216,0.8858129252549676,0.8649763970710356
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.4302777777777778,1,8,44,0,0,3,4,0,0,1,1,1,21,23,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,35.821,46.354,7,0,1,1,1,294,83.04812687310461,87.85,0.876745249945255,0.8542963707903188
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.4391666666666667,1,8,45,0,0,3,4,1,0,1,2,2,21,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.552,15.243,4,3,0,1,0,294,80.85,90.7481268731046,0.8742256601952204,0.8513304564995793
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.4502777777777778,1,8,46,0,0,3,4,1,1,1,2,1,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.798,6.83,1,3,0,1,0,294,83.74812687310461,88.5,0.8710784569760576,0.8476268275067714
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.4627777777777778,1,8,47,0,0,3,4,2,1,1,2,2,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.673,61.393,10,3,0,1,0,294,81.5,91.7481268731046,0.8675409581520128,0.8434653592754807
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.47750000000000004,1,8,48,0,0,3,4,2,2,1,2,2,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.928,35.182,10,1,0,0,0,294,81.5,94.985059758123,0.863378900626805,0.8385712033751802
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.49194444444444446,1,8,49,0,0,3,4,2,3,1,1,1,23,26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28.349,32.635,7,0,1,0,0,294,85.24812687310461,93.0,0.8593000538783416,0.8337770930897755
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.5030555555555556,1,8,50,0,0,3,4,3,3,1,1,1,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.637,12.177,1,1,0,1,0,294,87.98505975812301,90.5,0.8561657187953835,0.8300946431285814
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.51,1,8,51,0,0,3,4,4,3,1,1,1,25,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,0.773,1,1,0,0,0,294,96.77133980816691,90.5,0.8542082196371059,0.8277955122285147
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.5175000000000001,1,9,52,0,0,4,4,0,0,2,2,2,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546,2.142,1,0,1,0,1,295,89.5,93.7481268731046,0.8520954024316606,0.8253145571708675
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.5277777777777778,1,9,53,0,0,4,4,0,1,2,2,2,25,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.545,24.388,7,4,0,1,0,295,89.5,97.485059758123,0.8492022552538521,0.8219183350849525
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.5388888888888889,1,9,54,0,0,4,4,0,2,2,1,2,25,29,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.407,15.105,5,4,0,1,0,295,89.5,100.99982651304931,0.8460774332651243,0.818251512572297
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.5461111111111111,1,9,55,0,0,4,4,0,3,2,1,2,25,30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812,0.82,1,1,1,0,0,295,89.5,108.1090675603216,0.8440479446964871,0.8158707786985012
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.5827777777777777,1,10,56,0,0,4,5,0,0,1,2,2,25,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.383,12.983,2,1,0,0,1,296,89.85,111.52133980816691,0.8337650254556099,0.8038178147556431
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.5922222222222222,1,10,57,0,0,4,5,0,1,1,2,2,25,32,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.373,2.145,0,1,1,1,0,296,90.5,114.6090675603216,0.8311221457110612,0.8007226846334371
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.6022222222222222,1,10,58,0,0,4,5,0,2,1,1,1,26,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.221,4.878,1,0,1,0,0,296,93.0481268731046,101.5,0.8283264476769987,0.7974498173581891
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.6080555555555556,1,10,59,0,0,4,5,1,2,1,1,2,26,33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.133,19.375,4,0,1,0,0,296,90.5,105.2481268731046,0.8266968967786053,0.7955427272626531
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.616111111111111,1,10,60,0,0,4,5,1,3,1,2,2,26,34,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1.489,2.008,0,1,1,1,0,296,91.5,138.61234970018307,0.8244481253878556,0.7929116789719756
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.6594444444444445,2,1,61,0,1,0,0,0,0,2,1,2,26,35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.247,1,1,0,0,1,297,90.5,142.44982651304932,0.8123832411604804,0.7788106542411439
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.6683333333333333,2,1,62,0,1,0,0,0,1,2,1,1,27,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.245,15.055,4,0,0,0,0,297,94.2481268731046,134.5,0.8099152482245329,0.7759293222055453
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.6758333333333333,2,1,63,0,1,0,0,1,1,2,2,1,28,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.217,36.824,14,4,1,0,0,297,96.985059758123,134.85,0.8078347448750121,0.773501239249181
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.6897222222222222,2,1,64,0,1,0,0,2,1,2,2,2,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.794,13.249,3,1,0,1,0,297,92.5,137.7481268731046,0.803986531291775,0.7690122343983639
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.6991666666666667,2,1,65,0,1,0,0,2,2,2,1,2,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.906,9.909,3,1,0,0,0,297,92.5,140.985059758123,0.8013731825902859,0.7659653057458333
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.705,2,1,66,0,1,0,0,2,3,2,2,1,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.52,14.81,4,1,0,0,0,297,95.7481268731046,136.5,0.7997604627965799,0.7640856690447599
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.715,2,1,67,0,1,0,0,3,3,2,1,1,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.955,3.941,2,4,1,0,0,297,98.985059758123,136.5,0.7969983275408946,0.7608675445631206
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.7236111111111111,2,1,68,0,1,0,0,4,3,2,2,2,30,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,15.46,13.189,3,3,0,0,0,297,97.0,140.04812687310462,0.7946224064642182,0.7581005823369198
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.7344444444444443,2,1,69,0,1,0,0,4,4,2,2,1,31,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.482,66.403,18,1,0,1,0,297,97.7481268731046,137.85,0.791636782602839,0.7546251503438262
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.9172222222222222,2,1,70,0,1,0,0,5,4,2,2,1,32,38,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4.878,4.973,2,3,0,1,0,297,116.18188941012068,137.5,0.7418879413202515,0.6969973666545974
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.9458333333333333,2,2,71,0,1,1,0,0,0,1,2,1,33,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.444,10.515,3,4,0,0,1,298,109.19982651304932,137.85,0.73421558583584,0.6881617141762704
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.956111111111111,2,2,72,0,1,1,0,1,0,1,1,2,33,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.432,7.967,2,1,0,0,0,298,102.85,140.7481268731046,0.731467638193925,0.6850007673802151
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.9616666666666667,2,2,73,0,1,1,0,1,1,1,1,1,34,39,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.311,15.586,5,1,0,0,0,298,106.5481268731046,138.5,0.7299840755771401,0.6832950471717297
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.9683333333333334,2,2,74,0,1,1,0,2,1,1,1,1,35,39,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.238,6.651,3,2,1,0,0,298,109.485059758123,138.5,0.7282054918169945,0.6812508842492806
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.9741666666666666,2,2,75,0,1,1,0,3,1,1,1,1,36,39,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.313,4.884,1,0,1,0,0,298,120.93689949513497,138.5,0.7266507521880433,0.6794646699844337
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.9877777777777778,2,3,76,0,1,2,0,0,0,2,2,2,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.953,3.764,1,4,0,0,1,299,110.5,141.7481268731046,0.7230285871402121,0.6753057072936964
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.995,2,3,77,0,1,2,0,0,1,2,1,2,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.854,1.925,1,4,1,0,0,299,110.5,144.985059758123,0.7211098061708663,0.6731039864931806
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0.9991666666666666,2,3,78,0,1,2,0,0,2,2,1,2,36,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.453,10.429,3,1,0,1,0,299,110.5,148.49982651304933,0.72000382808716,0.6718353733434209
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1.0061111111111112,2,3,79,0,1,2,0,0,3,2,1,2,36,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.399,2.555,1,3,0,0,0,299,110.5,155.6090675603216,0.71816218302639,0.6697236479384657
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1.0327777777777778,2,4,80,0,1,2,1,0,0,1,1,1,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.368,5.306,1,0,1,1,1,300,113.7481268731046,147.5,0.7111096412525881,0.6616454383766505
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1.037777777777778,2,4,81,0,1,2,1,1,0,1,1,2,37,44,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.154,8.94,4,2,0,1,0,300,111.5,151.2481268731046,0.7097907461396401,0.6601362655724666
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1.0458333333333334,2,4,82,0,1,2,1,1,1,1,1,1,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,4.816,1,1,0,0,0,300,114.7481268731046,148.5,0.7076681783329366,0.6577085003080553
